date,datetime,SPOSTMIN,SACTMIN
10/8/2018,10/8/2018 17:37,90,
10/8/2018,10/8/2018 17:44,85,
10/8/2018,10/8/2018 17:51,85,
10/8/2018,10/8/2018 17:58,80,
10/8/2018,10/8/2018 18:02,80,
10/8/2018,10/8/2018 18:09,75,
10/8/2018,10/8/2018 18:16,75,
10/8/2018,10/8/2018 18:23,75,
10/8/2018,10/8/2018 18:29,75,
10/8/2018,10/8/2018 18:37,90,
10/8/2018,10/8/2018 18:44,85,
10/8/2018,10/8/2018 18:51,85,
10/8/2018,10/8/2018 18:58,85,
10/8/2018,10/8/2018 19:02,90,
10/8/2018,10/8/2018 19:09,90,
10/8/2018,10/8/2018 19:16,90,
10/8/2018,10/8/2018 19:23,85,
10/8/2018,10/8/2018 19:29,75,
10/8/2018,10/8/2018 19:37,70,
10/8/2018,10/8/2018 19:44,65,
10/8/2018,10/8/2018 19:51,60,
10/8/2018,10/8/2018 19:58,60,
10/8/2018,10/8/2018 20:02,60,
10/8/2018,10/8/2018 20:09,,
10/8/2018,10/8/2018 20:16,,
10/8/2018,10/8/2018 20:23,,
10/8/2018,10/8/2018 20:29,,
10/8/2018,10/8/2018 20:37,,
10/8/2018,10/8/2018 20:44,,
10/9/2018,10/9/2018 8:16,,
10/9/2018,10/9/2018 8:23,,
10/9/2018,10/9/2018 8:29,,
10/9/2018,10/9/2018 8:37,,
10/9/2018,10/9/2018 8:44,,
10/9/2018,10/9/2018 8:51,5,
10/9/2018,10/9/2018 8:55,40,
10/9/2018,10/9/2018 8:58,50,
10/9/2018,10/9/2018 8:55,,3
10/9/2018,10/9/2018 9:01,105,
10/9/2018,10/9/2018 9:02,65,
10/9/2018,10/9/2018 9:09,85,
10/9/2018,10/9/2018 8:55,,14
10/9/2018,10/9/2018 9:16,80,
10/9/2018,10/9/2018 9:16,80,
10/9/2018,10/9/2018 8:55,,14
10/9/2018,10/9/2018 9:23,90,
10/9/2018,10/9/2018 9:29,95,
10/9/2018,10/9/2018 9:37,95,
10/9/2018,10/9/2018 9:41,95,
10/9/2018,10/9/2018 8:52,,51
10/9/2018,10/9/2018 9:44,95,
10/9/2018,10/9/2018 9:51,95,
10/9/2018,10/9/2018 9:52,95,
10/9/2018,10/9/2018 9:58,95,
10/9/2018,10/9/2018 10:02,95,
10/9/2018,10/9/2018 10:09,85,
10/9/2018,10/9/2018 10:16,85,
10/9/2018,10/9/2018 10:23,85,
10/9/2018,10/9/2018 10:29,85,
10/9/2018,10/9/2018 10:33,80,
10/9/2018,10/9/2018 10:37,80,
10/9/2018,10/9/2018 10:44,85,
10/9/2018,10/9/2018 10:51,85,
10/9/2018,10/9/2018 10:58,85,
10/9/2018,10/9/2018 11:02,85,
10/9/2018,10/9/2018 11:05,85,
10/9/2018,10/9/2018 11:09,90,
10/9/2018,10/9/2018 11:16,95,
10/9/2018,10/9/2018 11:23,95,
10/9/2018,10/9/2018 11:29,105,
10/9/2018,10/9/2018 11:37,110,
10/9/2018,10/9/2018 11:44,115,
10/9/2018,10/9/2018 11:51,115,
10/9/2018,10/9/2018 11:58,115,
10/9/2018,10/9/2018 12:02,115,
10/9/2018,10/9/2018 12:09,115,
10/9/2018,10/9/2018 12:16,120,
10/9/2018,10/9/2018 12:23,120,
10/9/2018,10/9/2018 12:29,115,
10/9/2018,10/9/2018 12:37,95,
10/9/2018,10/9/2018 12:44,95,
10/9/2018,10/9/2018 12:51,90,
10/9/2018,10/9/2018 12:58,70,
10/9/2018,10/9/2018 13:02,80,
10/9/2018,10/9/2018 13:09,80,
10/9/2018,10/9/2018 13:16,90,
10/9/2018,10/9/2018 13:23,90,
10/9/2018,10/9/2018 13:29,90,
10/9/2018,10/9/2018 13:37,70,
10/9/2018,10/9/2018 13:44,90,
10/9/2018,10/9/2018 13:51,90,
10/9/2018,10/9/2018 13:58,70,
10/9/2018,10/9/2018 14:02,75,
10/9/2018,10/9/2018 14:09,75,
10/9/2018,10/9/2018 14:16,95,
10/9/2018,10/9/2018 14:23,105,
10/9/2018,10/9/2018 14:29,105,
10/9/2018,10/9/2018 14:37,95,
10/9/2018,10/9/2018 14:44,90,
10/9/2018,10/9/2018 14:51,95,
10/9/2018,10/9/2018 14:58,105,
10/9/2018,10/9/2018 15:02,105,
10/9/2018,10/9/2018 15:09,110,
10/9/2018,10/9/2018 15:16,110,
10/9/2018,10/9/2018 15:23,90,
10/9/2018,10/9/2018 15:29,80,
10/9/2018,10/9/2018 15:37,80,
10/9/2018,10/9/2018 15:44,60,
10/9/2018,10/9/2018 15:51,75,
10/9/2018,10/9/2018 15:58,70,
10/9/2018,10/9/2018 16:02,70,
10/9/2018,10/9/2018 16:09,85,
10/9/2018,10/9/2018 16:16,80,
10/9/2018,10/9/2018 16:23,90,
10/9/2018,10/9/2018 16:29,85,
10/9/2018,10/9/2018 16:37,,
10/9/2018,10/9/2018 16:44,,
10/9/2018,10/9/2018 16:51,,
10/9/2018,10/9/2018 16:58,,
10/9/2018,10/9/2018 17:02,,
10/9/2018,10/9/2018 17:09,,
10/9/2018,10/9/2018 17:16,,
10/9/2018,10/9/2018 17:23,65,
10/9/2018,10/9/2018 17:28,60,
10/9/2018,10/9/2018 17:29,50,
10/9/2018,10/9/2018 17:37,70,
10/9/2018,10/9/2018 17:44,90,
10/9/2018,10/9/2018 17:51,95,
10/9/2018,10/9/2018 17:58,95,
10/9/2018,10/9/2018 18:02,95,
10/9/2018,10/9/2018 18:09,115,
10/9/2018,10/9/2018 18:16,115,
10/9/2018,10/9/2018 18:23,115,
10/9/2018,10/9/2018 18:29,115,
10/9/2018,10/9/2018 18:37,105,
10/9/2018,10/9/2018 18:44,90,
10/9/2018,10/9/2018 18:46,75,
10/9/2018,10/9/2018 18:51,75,
10/9/2018,10/9/2018 18:58,60,
10/9/2018,10/9/2018 19:02,60,
10/9/2018,10/9/2018 19:09,65,
10/9/2018,10/9/2018 19:16,65,
10/9/2018,10/9/2018 19:23,60,
10/9/2018,10/9/2018 19:29,60,
10/9/2018,10/9/2018 19:37,50,
10/9/2018,10/9/2018 19:44,50,
10/9/2018,10/9/2018 19:51,60,
10/9/2018,10/9/2018 19:58,60,
10/9/2018,10/9/2018 20:02,60,
10/9/2018,10/9/2018 20:09,,
10/9/2018,10/9/2018 20:16,,
10/9/2018,10/9/2018 20:23,,
10/9/2018,10/9/2018 20:29,,
10/9/2018,10/9/2018 20:37,,
10/9/2018,10/9/2018 20:44,,
10/10/2018,10/10/2018 6:51,,
10/10/2018,10/10/2018 6:58,,
10/10/2018,10/10/2018 7:02,,
10/10/2018,10/10/2018 7:09,,
10/10/2018,10/10/2018 7:16,,
10/10/2018,10/10/2018 7:23,,
10/10/2018,10/10/2018 7:29,,
10/10/2018,10/10/2018 7:37,5,
10/10/2018,10/10/2018 7:44,5,
10/10/2018,10/10/2018 7:51,10,
10/10/2018,10/10/2018 7:58,15,
10/10/2018,10/10/2018 8:02,15,
10/10/2018,10/10/2018 8:09,20,
10/10/2018,10/10/2018 8:16,20,
10/10/2018,10/10/2018 8:23,20,
10/10/2018,10/10/2018 8:29,20,
10/10/2018,10/10/2018 8:37,20,
10/10/2018,10/10/2018 8:44,20,
10/10/2018,10/10/2018 8:51,15,
10/10/2018,10/10/2018 8:52,50,
10/10/2018,10/10/2018 8:53,60,
10/10/2018,10/10/2018 8:58,60,
10/10/2018,10/10/2018 9:02,60,
10/10/2018,10/10/2018 9:09,75,
10/10/2018,10/10/2018 8:51,,19
10/10/2018,10/10/2018 9:14,85,
10/10/2018,10/10/2018 9:16,90,
10/10/2018,10/10/2018 9:16,90,
10/10/2018,10/10/2018 9:19,95,
10/10/2018,10/10/2018 9:23,90,
10/10/2018,10/10/2018 9:29,80,
10/10/2018,10/10/2018 9:37,85,
10/10/2018,10/10/2018 9:44,85,
10/10/2018,10/10/2018 9:46,95,
10/10/2018,10/10/2018 9:51,85,
10/10/2018,10/10/2018 8:54,,62
10/10/2018,10/10/2018 9:15,,34
10/10/2018,10/10/2018 9:58,95,
10/10/2018,10/10/2018 9:58,90,
10/10/2018,10/10/2018 10:02,90,
10/10/2018,10/10/2018 10:09,90,
10/10/2018,10/10/2018 10:16,75,
10/10/2018,10/10/2018 10:23,75,
10/10/2018,10/10/2018 10:29,70,
10/10/2018,10/10/2018 10:37,90,
10/10/2018,10/10/2018 10:44,90,
10/10/2018,10/10/2018 10:51,85,
10/10/2018,10/10/2018 10:53,95,
10/10/2018,10/10/2018 10:58,80,
10/10/2018,10/10/2018 11:02,85,
10/10/2018,10/10/2018 11:07,95,
10/10/2018,10/10/2018 11:09,90,
10/10/2018,10/10/2018 11:16,75,
10/10/2018,10/10/2018 11:23,80,
10/10/2018,10/10/2018 11:29,80,
10/10/2018,10/10/2018 11:37,65,
10/10/2018,10/10/2018 11:44,70,
10/10/2018,10/10/2018 11:51,80,
10/10/2018,10/10/2018 11:58,85,
10/10/2018,10/10/2018 12:02,90,
10/10/2018,10/10/2018 12:09,90,
10/10/2018,10/10/2018 12:16,90,
10/10/2018,10/10/2018 12:23,85,
10/10/2018,10/10/2018 12:29,75,
10/10/2018,10/10/2018 12:37,70,
10/10/2018,10/10/2018 12:44,65,
10/10/2018,10/10/2018 12:51,65,
10/10/2018,10/10/2018 12:58,65,
10/10/2018,10/10/2018 13:02,65,
10/10/2018,10/10/2018 13:09,70,
10/10/2018,10/10/2018 13:16,70,
10/10/2018,10/10/2018 13:23,70,
10/10/2018,10/10/2018 13:29,70,
10/10/2018,10/10/2018 13:37,70,
10/10/2018,10/10/2018 13:44,75,
10/10/2018,10/10/2018 13:44,70,
10/10/2018,10/10/2018 13:51,75,
10/10/2018,10/10/2018 13:58,75,
10/10/2018,10/10/2018 14:02,80,
10/10/2018,10/10/2018 14:09,80,
10/10/2018,10/10/2018 14:16,70,
10/10/2018,10/10/2018 14:23,65,
10/10/2018,10/10/2018 14:27,80,
10/10/2018,10/10/2018 14:29,65,
10/10/2018,10/10/2018 14:37,70,
10/10/2018,10/10/2018 14:44,75,
10/10/2018,10/10/2018 14:51,75,
10/10/2018,10/10/2018 13:45,,68
10/10/2018,10/10/2018 14:58,75,
10/10/2018,10/10/2018 15:02,,
10/10/2018,10/10/2018 15:09,,
10/10/2018,10/10/2018 15:16,,
10/10/2018,10/10/2018 15:23,,
10/10/2018,10/10/2018 15:29,,
10/10/2018,10/10/2018 15:37,,
10/10/2018,10/10/2018 15:44,,
10/10/2018,10/10/2018 15:51,,
10/10/2018,10/10/2018 15:58,,
10/10/2018,10/10/2018 16:02,,
10/10/2018,10/10/2018 16:09,75,
10/10/2018,10/10/2018 16:14,75,
10/10/2018,10/10/2018 16:16,85,
10/10/2018,10/10/2018 16:23,80,
10/10/2018,10/10/2018 16:29,80,
10/10/2018,10/10/2018 16:37,80,
10/10/2018,10/10/2018 16:44,80,
10/10/2018,10/10/2018 16:51,80,
10/10/2018,10/10/2018 16:58,85,
10/10/2018,10/10/2018 17:02,85,
10/10/2018,10/10/2018 16:05,,64
10/10/2018,10/10/2018 17:09,85,
10/10/2018,10/10/2018 17:16,80,
10/10/2018,10/10/2018 17:23,80,
10/10/2018,10/10/2018 17:29,75,
10/10/2018,10/10/2018 17:37,75,
10/10/2018,10/10/2018 17:44,55,
10/10/2018,10/10/2018 17:51,55,
10/10/2018,10/10/2018 17:58,60,
10/10/2018,10/10/2018 18:02,60,
10/10/2018,10/10/2018 18:09,60,
10/10/2018,10/10/2018 18:16,60,
10/10/2018,10/10/2018 18:23,60,
10/10/2018,10/10/2018 18:29,60,
10/10/2018,10/10/2018 18:37,60,
10/10/2018,10/10/2018 18:44,60,
10/10/2018,10/10/2018 18:51,60,
10/10/2018,10/10/2018 18:58,65,
10/10/2018,10/10/2018 19:02,65,
10/10/2018,10/10/2018 19:09,65,
10/10/2018,10/10/2018 19:16,55,
10/10/2018,10/10/2018 19:23,55,
10/10/2018,10/10/2018 19:29,55,
10/10/2018,10/10/2018 19:37,50,
10/10/2018,10/10/2018 19:44,55,
10/10/2018,10/10/2018 19:51,50,
10/10/2018,10/10/2018 19:58,45,
10/10/2018,10/10/2018 20:02,40,
10/10/2018,10/10/2018 20:09,,
10/10/2018,10/10/2018 19:44,,25
10/10/2018,10/10/2018 20:16,,
10/10/2018,10/10/2018 20:23,,
10/10/2018,10/10/2018 20:29,,
10/10/2018,10/10/2018 20:37,,
10/10/2018,10/10/2018 20:44,,
10/11/2018,10/11/2018 8:16,,
10/11/2018,10/11/2018 8:23,,
10/11/2018,10/11/2018 8:29,,
10/11/2018,10/11/2018 8:37,,
10/11/2018,10/11/2018 8:44,,
10/11/2018,10/11/2018 8:51,,
10/11/2018,10/11/2018 8:58,60,
10/11/2018,10/11/2018 9:02,70,
10/11/2018,10/11/2018 9:09,80,
10/11/2018,10/11/2018 9:16,85,
10/11/2018,10/11/2018 9:23,85,
10/11/2018,10/11/2018 9:26,100,
10/11/2018,10/11/2018 9:29,85,
10/11/2018,10/11/2018 9:37,90,
10/11/2018,10/11/2018 9:44,90,
10/11/2018,10/11/2018 9:51,90,
10/11/2018,10/11/2018 9:58,85,
10/11/2018,10/11/2018 10:02,85,
10/11/2018,10/11/2018 10:09,80,
10/11/2018,10/11/2018 10:16,85,
10/11/2018,10/11/2018 10:23,95,
10/11/2018,10/11/2018 10:29,95,
10/11/2018,10/11/2018 10:29,95,
10/11/2018,10/11/2018 10:37,80,
10/11/2018,10/11/2018 10:44,85,
10/11/2018,10/11/2018 10:51,90,
10/11/2018,10/11/2018 10:58,85,
10/11/2018,10/11/2018 11:02,85,
10/11/2018,10/11/2018 11:09,85,
10/11/2018,10/11/2018 11:16,85,
10/11/2018,10/11/2018 11:23,80,
10/11/2018,10/11/2018 11:29,80,
10/11/2018,10/11/2018 11:37,80,
10/11/2018,10/11/2018 11:44,80,
10/11/2018,10/11/2018 11:51,80,
10/11/2018,10/11/2018 11:55,80,
10/11/2018,10/11/2018 11:58,95,
10/11/2018,10/11/2018 12:02,95,
10/11/2018,10/11/2018 12:05,95,
10/11/2018,10/11/2018 12:09,95,
10/11/2018,10/11/2018 12:16,85,
10/11/2018,10/11/2018 12:23,85,
10/11/2018,10/11/2018 12:29,90,
10/11/2018,10/11/2018 12:37,90,
10/11/2018,10/11/2018 12:44,95,
10/11/2018,10/11/2018 12:51,95,
10/11/2018,10/11/2018 12:58,95,
10/11/2018,10/11/2018 13:02,90,
10/11/2018,10/11/2018 13:09,90,
10/11/2018,10/11/2018 13:16,75,
10/11/2018,10/11/2018 13:23,75,
10/11/2018,10/11/2018 13:29,75,
10/11/2018,10/11/2018 13:37,75,
10/11/2018,10/11/2018 13:44,85,
10/11/2018,10/11/2018 13:51,90,
10/11/2018,10/11/2018 13:58,90,
10/11/2018,10/11/2018 14:02,85,
10/11/2018,10/11/2018 14:09,75,
10/11/2018,10/11/2018 14:16,70,
10/11/2018,10/11/2018 14:23,85,
10/11/2018,10/11/2018 14:29,85,
10/11/2018,10/11/2018 14:37,75,
10/11/2018,10/11/2018 14:44,75,
10/11/2018,10/11/2018 14:51,75,
10/11/2018,10/11/2018 14:58,,
10/11/2018,10/11/2018 15:02,,
10/11/2018,10/11/2018 15:09,,
10/11/2018,10/11/2018 15:16,,
10/11/2018,10/11/2018 15:23,,
10/11/2018,10/11/2018 15:29,,
10/11/2018,10/11/2018 15:37,95,
10/11/2018,10/11/2018 15:44,95,
10/11/2018,10/11/2018 15:51,95,
10/11/2018,10/11/2018 15:58,95,
10/11/2018,10/11/2018 16:02,95,
10/11/2018,10/11/2018 16:09,90,
10/11/2018,10/11/2018 16:16,95,
10/11/2018,10/11/2018 16:23,95,
10/11/2018,10/11/2018 16:29,95,
10/11/2018,10/11/2018 16:37,80,
10/11/2018,10/11/2018 16:44,80,
10/11/2018,10/11/2018 16:51,80,
10/11/2018,10/11/2018 16:58,80,
10/11/2018,10/11/2018 17:02,80,
10/11/2018,10/11/2018 17:09,75,
10/11/2018,10/11/2018 17:16,75,
10/11/2018,10/11/2018 17:23,75,
10/11/2018,10/11/2018 17:29,80,
10/11/2018,10/11/2018 17:37,90,
10/11/2018,10/11/2018 17:44,90,
10/11/2018,10/11/2018 17:51,90,
10/11/2018,10/11/2018 17:58,95,
10/11/2018,10/11/2018 18:02,95,
10/11/2018,10/11/2018 18:09,95,
10/11/2018,10/11/2018 18:16,75,
10/11/2018,10/11/2018 18:23,75,
10/11/2018,10/11/2018 18:29,70,
10/11/2018,10/11/2018 18:37,70,
10/11/2018,10/11/2018 18:44,70,
10/11/2018,10/11/2018 18:51,70,
10/11/2018,10/11/2018 18:58,70,
10/11/2018,10/11/2018 19:02,70,
10/11/2018,10/11/2018 19:09,65,
10/11/2018,10/11/2018 19:16,65,
10/11/2018,10/11/2018 19:16,65,
10/11/2018,10/11/2018 19:23,65,
10/11/2018,10/11/2018 19:29,65,
10/11/2018,10/11/2018 19:37,65,
10/11/2018,10/11/2018 19:44,60,
10/11/2018,10/11/2018 19:51,60,
10/11/2018,10/11/2018 19:58,60,
10/11/2018,10/11/2018 20:02,60,
10/11/2018,10/11/2018 20:09,,
10/11/2018,10/11/2018 19:16,,55
10/11/2018,10/11/2018 20:16,,
10/11/2018,10/11/2018 20:23,,
10/11/2018,10/11/2018 20:29,,
10/11/2018,10/11/2018 20:37,,
10/11/2018,10/11/2018 20:44,,
10/12/2018,10/12/2018 8:16,,
10/12/2018,10/12/2018 8:23,,
10/12/2018,10/12/2018 8:29,,
10/12/2018,10/12/2018 8:37,,
10/12/2018,10/12/2018 8:44,,
10/12/2018,10/12/2018 8:51,5,
10/12/2018,10/12/2018 8:58,5,
10/12/2018,10/12/2018 9:02,80,
10/12/2018,10/12/2018 9:09,80,
10/12/2018,10/12/2018 9:16,95,
10/12/2018,10/12/2018 9:23,95,
10/12/2018,10/12/2018 9:29,95,
10/12/2018,10/12/2018 9:37,95,
10/12/2018,10/12/2018 9:44,95,
10/12/2018,10/12/2018 9:51,95,
10/12/2018,10/12/2018 8:57,,60
10/12/2018,10/12/2018 9:58,105,
10/12/2018,10/12/2018 10:02,105,
10/12/2018,10/12/2018 10:09,110,
10/12/2018,10/12/2018 10:16,110,
10/12/2018,10/12/2018 10:23,110,
10/12/2018,10/12/2018 10:29,105,
10/12/2018,10/12/2018 10:37,85,
10/12/2018,10/12/2018 10:44,105,
10/12/2018,10/12/2018 10:51,105,
10/12/2018,10/12/2018 10:58,105,
10/12/2018,10/12/2018 11:02,105,
10/12/2018,10/12/2018 11:09,105,
10/12/2018,10/12/2018 11:16,95,
10/12/2018,10/12/2018 11:23,105,
10/12/2018,10/12/2018 11:29,85,
10/12/2018,10/12/2018 11:37,85,
10/12/2018,10/12/2018 11:44,85,
10/12/2018,10/12/2018 11:51,70,
10/12/2018,10/12/2018 11:58,85,
10/12/2018,10/12/2018 12:02,85,
10/12/2018,10/12/2018 12:09,85,
10/12/2018,10/12/2018 12:16,70,
10/12/2018,10/12/2018 12:23,80,
10/12/2018,10/12/2018 12:29,85,
10/12/2018,10/12/2018 12:37,95,
10/12/2018,10/12/2018 12:44,95,
10/12/2018,10/12/2018 12:51,80,
10/12/2018,10/12/2018 12:58,75,
10/12/2018,10/12/2018 13:02,70,
10/12/2018,10/12/2018 13:09,75,
10/12/2018,10/12/2018 13:16,75,
10/12/2018,10/12/2018 13:23,75,
10/12/2018,10/12/2018 13:29,85,
10/12/2018,10/12/2018 13:37,95,
10/12/2018,10/12/2018 13:44,95,
10/12/2018,10/12/2018 13:51,95,
10/12/2018,10/12/2018 13:58,105,
10/12/2018,10/12/2018 14:02,105,
10/12/2018,10/12/2018 14:09,105,
10/12/2018,10/12/2018 14:16,105,
10/12/2018,10/12/2018 14:23,105,
10/12/2018,10/12/2018 14:29,95,
10/12/2018,10/12/2018 14:37,80,
10/12/2018,10/12/2018 14:44,80,
10/12/2018,10/12/2018 14:51,80,
10/12/2018,10/12/2018 14:58,80,
10/12/2018,10/12/2018 15:02,80,
10/12/2018,10/12/2018 15:09,80,
10/12/2018,10/12/2018 15:16,80,
10/12/2018,10/12/2018 15:23,80,
10/12/2018,10/12/2018 15:29,75,
10/12/2018,10/12/2018 14:22,,67
10/12/2018,10/12/2018 15:33,80,
10/12/2018,10/12/2018 15:37,80,
10/12/2018,10/12/2018 15:44,80,
10/12/2018,10/12/2018 15:51,80,
10/12/2018,10/12/2018 15:58,80,
10/12/2018,10/12/2018 16:02,80,
10/12/2018,10/12/2018 16:03,,
10/12/2018,10/12/2018 16:09,,
10/12/2018,10/12/2018 16:16,,
10/12/2018,10/12/2018 16:23,,
10/12/2018,10/12/2018 16:29,,
10/12/2018,10/12/2018 16:37,,
10/12/2018,10/12/2018 16:44,,
10/12/2018,10/12/2018 16:51,80,
10/12/2018,10/12/2018 16:58,60,
10/12/2018,10/12/2018 17:02,60,
10/12/2018,10/12/2018 17:09,70,
10/12/2018,10/12/2018 17:16,70,
10/12/2018,10/12/2018 17:23,85,
10/12/2018,10/12/2018 17:29,85,
10/12/2018,10/12/2018 17:37,85,
10/12/2018,10/12/2018 17:44,85,
10/12/2018,10/12/2018 17:51,85,
10/12/2018,10/12/2018 17:58,85,
10/12/2018,10/12/2018 18:02,85,
10/12/2018,10/12/2018 18:09,80,
10/12/2018,10/12/2018 18:16,85,
10/12/2018,10/12/2018 18:23,85,
10/12/2018,10/12/2018 18:29,85,
10/12/2018,10/12/2018 18:37,85,
10/12/2018,10/12/2018 18:44,95,
10/12/2018,10/12/2018 18:51,95,
10/12/2018,10/12/2018 18:58,95,
10/12/2018,10/12/2018 19:02,95,
10/12/2018,10/12/2018 19:09,85,
10/12/2018,10/12/2018 19:16,80,
10/12/2018,10/12/2018 19:23,80,
10/12/2018,10/12/2018 19:29,75,
10/12/2018,10/12/2018 19:37,75,
10/12/2018,10/12/2018 19:44,75,
10/12/2018,10/12/2018 19:51,75,
10/12/2018,10/12/2018 19:58,80,
10/12/2018,10/12/2018 20:02,80,
10/12/2018,10/12/2018 20:09,,
10/12/2018,10/12/2018 19:16,,59
10/12/2018,10/12/2018 20:16,,
10/12/2018,10/12/2018 20:23,,
10/12/2018,10/12/2018 20:29,,
10/12/2018,10/12/2018 20:37,,
10/12/2018,10/12/2018 20:44,,
10/13/2018,10/13/2018 8:16,,
10/13/2018,10/13/2018 8:23,,
10/13/2018,10/13/2018 8:29,,
10/13/2018,10/13/2018 8:37,,
10/13/2018,10/13/2018 8:44,,
10/13/2018,10/13/2018 8:51,5,
10/13/2018,10/13/2018 8:58,70,
10/13/2018,10/13/2018 9:02,80,
10/13/2018,10/13/2018 9:02,105,
10/13/2018,10/13/2018 9:08,90,
10/13/2018,10/13/2018 9:09,90,
10/13/2018,10/13/2018 9:16,95,
10/13/2018,10/13/2018 9:23,100,
10/13/2018,10/13/2018 9:29,105,
10/13/2018,10/13/2018 9:01,,29
10/13/2018,10/13/2018 9:37,115,
10/13/2018,10/13/2018 9:44,115,
10/13/2018,10/13/2018 9:49,115,
10/13/2018,10/13/2018 9:51,115,
10/13/2018,10/13/2018 9:58,115,
10/13/2018,10/13/2018 10:02,115,
10/13/2018,10/13/2018 10:09,115,
10/13/2018,10/13/2018 10:16,115,
10/13/2018,10/13/2018 10:23,105,
10/13/2018,10/13/2018 10:29,90,
10/13/2018,10/13/2018 10:37,85,
10/13/2018,10/13/2018 10:44,80,
10/13/2018,10/13/2018 10:51,80,
10/13/2018,10/13/2018 10:56,80,
10/13/2018,10/13/2018 10:58,80,
10/13/2018,10/13/2018 11:02,80,
10/13/2018,10/13/2018 11:09,80,
10/13/2018,10/13/2018 11:16,80,
10/13/2018,10/13/2018 11:23,80,
10/13/2018,10/13/2018 11:29,85,
10/13/2018,10/13/2018 11:37,90,
10/13/2018,10/13/2018 11:44,90,
10/13/2018,10/13/2018 11:51,85,
10/13/2018,10/13/2018 11:58,85,
10/13/2018,10/13/2018 12:02,70,
10/13/2018,10/13/2018 12:09,70,
10/13/2018,10/13/2018 12:14,90,
10/13/2018,10/13/2018 12:16,70,
10/13/2018,10/13/2018 12:23,70,
10/13/2018,10/13/2018 12:29,80,
10/13/2018,10/13/2018 12:37,80,
10/13/2018,10/13/2018 12:44,80,
10/13/2018,10/13/2018 12:51,80,
10/13/2018,10/13/2018 12:58,95,
10/13/2018,10/13/2018 13:02,85,
10/13/2018,10/13/2018 13:09,85,
10/13/2018,10/13/2018 13:16,90,
10/13/2018,10/13/2018 13:16,85,
10/13/2018,10/13/2018 13:23,85,
10/13/2018,10/13/2018 13:29,85,
10/13/2018,10/13/2018 13:37,85,
10/13/2018,10/13/2018 13:44,90,
10/13/2018,10/13/2018 13:46,90,
10/13/2018,10/13/2018 13:51,85,
10/13/2018,10/13/2018 13:58,85,
10/13/2018,10/13/2018 14:02,85,
10/13/2018,10/13/2018 14:09,90,
10/13/2018,10/13/2018 14:16,90,
10/13/2018,10/13/2018 14:23,90,
10/13/2018,10/13/2018 14:29,95,
10/13/2018,10/13/2018 14:37,85,
10/13/2018,10/13/2018 14:44,80,
10/13/2018,10/13/2018 14:51,90,
10/13/2018,10/13/2018 14:58,90,
10/13/2018,10/13/2018 13:16,,103
10/13/2018,10/13/2018 15:02,90,
10/13/2018,10/13/2018 15:09,95,
10/13/2018,10/13/2018 15:16,95,
10/13/2018,10/13/2018 15:23,95,
10/13/2018,10/13/2018 15:29,90,
10/13/2018,10/13/2018 15:37,95,
10/13/2018,10/13/2018 15:44,80,
10/13/2018,10/13/2018 15:51,70,
10/13/2018,10/13/2018 15:58,70,
10/13/2018,10/13/2018 16:02,65,
10/13/2018,10/13/2018 16:09,75,
10/13/2018,10/13/2018 16:16,75,
10/13/2018,10/13/2018 16:23,80,
10/13/2018,10/13/2018 16:29,80,
10/13/2018,10/13/2018 16:37,80,
10/13/2018,10/13/2018 16:44,80,
10/13/2018,10/13/2018 16:51,80,
10/13/2018,10/13/2018 16:58,80,
10/13/2018,10/13/2018 17:02,80,
10/13/2018,10/13/2018 17:09,70,
10/13/2018,10/13/2018 17:16,70,
10/13/2018,10/13/2018 17:23,75,
10/13/2018,10/13/2018 17:29,80,
10/13/2018,10/13/2018 17:37,75,
10/13/2018,10/13/2018 17:44,75,
10/13/2018,10/13/2018 17:51,80,
10/13/2018,10/13/2018 17:58,80,
10/13/2018,10/13/2018 18:02,80,
10/13/2018,10/13/2018 18:09,80,
10/13/2018,10/13/2018 18:16,90,
10/13/2018,10/13/2018 18:23,95,
10/13/2018,10/13/2018 18:29,105,
10/13/2018,10/13/2018 18:37,95,
10/13/2018,10/13/2018 18:44,90,
10/13/2018,10/13/2018 18:51,85,
10/13/2018,10/13/2018 18:58,85,
10/13/2018,10/13/2018 19:02,85,
10/13/2018,10/13/2018 19:09,85,
10/13/2018,10/13/2018 19:16,75,
10/13/2018,10/13/2018 19:23,75,
10/13/2018,10/13/2018 19:29,75,
10/13/2018,10/13/2018 19:37,60,
10/13/2018,10/13/2018 19:39,60,
10/13/2018,10/13/2018 19:44,60,
10/13/2018,10/13/2018 19:51,55,
10/13/2018,10/13/2018 19:58,55,
10/13/2018,10/13/2018 20:02,65,
10/13/2018,10/13/2018 20:09,,
10/13/2018,10/13/2018 20:16,,
10/13/2018,10/13/2018 20:23,,
10/13/2018,10/13/2018 19:49,,35
10/13/2018,10/13/2018 20:29,,
10/13/2018,10/13/2018 20:37,,
10/13/2018,10/13/2018 20:44,,
10/14/2018,10/14/2018 7:16,,
10/14/2018,10/14/2018 7:23,,
10/14/2018,10/14/2018 7:29,,
10/14/2018,10/14/2018 7:37,,
10/14/2018,10/14/2018 7:44,,
10/14/2018,10/14/2018 7:47,,
10/14/2018,10/14/2018 7:51,,
10/14/2018,10/14/2018 7:58,,
10/14/2018,10/14/2018 8:02,,
10/14/2018,10/14/2018 8:09,5,
